date,time,temp,weather,planting,yr_restored,burn_stat,trap_num,tag_num,capture_type,species,sex,age,female_cond,Weight_g,tl_mm,rhf_mm,bl_mm,notes,Initials
10/22/2014,8:30AM,35,Sunny,HPN,2012,B,E4,,N,P.man,,,,,,,,DOA,AB/AO/BB
10/22/2014,8:52AM,36,Sunny,HPW,2008,B,E4,,T,,,,,,,,,,AB/AO/BB
10/22/2014,8:52AM,36,Sunny,HPW,2008,B,D4,1391,R,P.man,M,A,,33,57,18,,DOA,AB/AO/BB
10/23/2014,7:45AM,37,Sunny,AG,PC,NB,,,TNC,,,,,,,,,,AB/TC/TM
10/23/2014,7:45AM,37,Sunny,AG,PC,NB,,,No Captures,,,,,,,,,,AB/TC/TM
10/23/2014,7:14AM,37,Sunny,SB,2009,B,C5,,TNC,,,,,,,,,,AB/TC/TM
10/23/2014,7:14AM,37,Sunny,SB,2009,B,E2,,ND,,,,,,,,,DOA,AB/TC/TM
10/23/2014,7:14AM,37,Sunny,SB,2009,B,E1,1372,N,P.man,M,A,,30,45,15,,,AB/TC/TM
10/23/2014,7:14AM,37,Sunny,SB,2009,B,C2,1373,N,P.leu,M,SA,,23,61,15,,,AB/TC/TM
10/23/2014,7:14AM,37,Sunny,SB,2009,B,A3,1374,N,P.man,M,A,,30,55,13,,,AB/TC/TM
10/23/2014,7:14AM,37,Sunny,SB,2009,B,A1,1375,N,P.man,M,A,,34,50,15,,torpid,AB/TC/TM
10/23/2014,9:00AM,43,Cloudy,SF,2001,B,D3,134,N,M.och,M,A,,39,33,17,,,AB/TC/TM
10/23/2014,9:00AM,43,Cloudy,SF,2001,B,C1,,T,,,,,,,,,,AB/TC/TM
10/23/2014,8:24AM,40,Sunny,TC,2002.5,NB,B5,1368,RNT,P.man,M,A,,30,56,18,,Tag in Left Ear ,AB/TC/TM
10/23/2014,8:24AM,40,Sunny,TC,2002.5,NB,E4,1365,N,P.man,M,SA,,25,46,15,,,AB/TC/TM
10/23/2014,8:24AM,40,Sunny,TC,2002.5,NB,A1,1366,N,P.man,F,A,L,29,50,15,,,AB/TC/TM
10/23/2014,8:24AM,40,Sunny,TC,2002.5,NB,B1,1367,N,P.man,M,SA,,28,43,15,,,AB/TC/TM
10/23/2014,8:03AM,40,Sunny,TCR,C,B,A1,1290,R,P.man,M,A,,28,49,17,,,AB/TC/TM
10/23/2014,8:03AM,40,Sunny,TCR,C,B,D2,,T,,,,,,,,,,AB/TC/TM
10/23/2014,8:03AM,40,Sunny,TCR,C,B,E3,,T,,,,,,,,,,AB/TC/TM
10/23/2014,8:03AM,40,Sunny,TCR,C,B,A2,1369,N,P.man,M,SA,,27,50,15,,,AB/TC/TM
10/23/2014,8:03AM,40,Sunny,TCR,C,B,C2,1370,N,P.man,M,A,,30,53,15.5,,,AB/TC/TM
10/23/2014,8:03AM,40,Sunny,TCR,C,B,C5,1371,N,P.man,M,SA,,25,49,16,,,AB/TC/TM
10/24/2014,7:46AM,46,Overcast,AG,PC,NB,,,No Captures,,,,,,,,,,AB/RB/BM
10/24/2014,7:20AM,44,Overcast,SB,2009,B,C2,135,N,M.och,F,A,L,60,35,15,,BW 27,AB/RB/BM
10/24/2014,7:20AM,44,Overcast,SB,2009,B,D2,,TNC,,,,,,,,,,AB/RB/BM
10/24/2014,7:20AM,44,Overcast,SB,2009,B,E2,,N,M.och,M,A,,60,40,18,,Escaped,AB/RB/BM
10/24/2014,8:52AM,48,Overcast,SF,2001,B,E5,132,N,M.och,M,A,,26,32,16,,,AB/RB/BM
10/24/2014,8:52AM,48,Overcast,SF,2001,B,C1,1361,N,P.man,M,SA,,34,52,13,,small injury to foot,AB/RB/BM
10/24/2014,8:52AM,48,Overcast,SF,2001,B,C1,1362,N,P.man,M,SA,,27,47,16,,,AB/RB/BM
10/24/2014,8:52AM,48,Overcast,SF,2001,B,E4,,TNC,,,,,,,,,,AB/RB/BM
10/24/2014,8:52AM,48,Overcast,SF,2001,B,D4,,T,,,,,,,,,,AB/RB/BM
10/24/2014,8:26AM,46,Overcast,TC,2002.5,NB,D3,1363,N,P.man,M,SA,,29,45,16.5,,,AB/RB/BM
10/24/2014,8:26AM,46,Overcast,TC,2002.5,NB,E4,1365,R,P.man,M,SA,,25,46,15,,,AB/RB/BM
10/24/2014,8:26AM,46,Overcast,TC,2002.5,NB,A1,1366,R,P.man,F,A,L,29,50,15,,,AB/RB/BM
10/24/2014,8:26AM,46,Overcast,TC,2002.5,NB,C2,1368,R,P.man,M,A,,30,56,18,,,AB/RB/BM
10/24/2014,8:26AM,46,Overcast,TC,2002.5,NB,B1,,N,P.man,,,,,,,,DOA,AB/RB/BM
10/24/2014,8:02AM,45,Overcast,TCR,C,B,E1,133,N,M.och,M,A,,60,45,20,,,AB/RB/BM
10/24/2014,8:02AM,45,Overcast,TCR,C,B,E2,134,N,B.brev,F,A,,28,25,15,,,AB/RB/BM
10/24/2014,8:02AM,45,Overcast,TCR,C,B,A1,1290,R,P.man,M,A,,28,49,17,,DOA,AB/RB/BM
10/24/2014,8:02AM,45,Overcast,TCR,C,B,A2,1364,N,P.man,M,A,,28,52,15,,,AB/RB/BM
10/24/2014,8:02AM,45,Overcast,TCR,C,B,E3,,T,,,,,,,,,,AB/RB/BM
10/24/2014,8:02AM,45,Overcast,TCR,C,B,D5,,T,,,,,,,,,,AB/RB/BM
10/24/2014,8:02AM,45,Overcast,TCR,C,B,C2,,T,,,,,,,,,,AB/RB/BM
10/24/2014,8:02AM,45,Overcast,TCR,C,B,A5,,T,,,,,,,,,,AB/RB/BM
10/24/2014,8:02AM,45,Overcast,TCR,C,B,C5,1371,R,P.man,M,SA,,25,49,16,,DOA,AB/RB/BM
10/25/2014,7:46AM,56,Fog,AG,PC,NB,E1,,TNC,,,,,,,,,,AB/RB/BM
10/25/2014,7:46AM,56,Fog,AG,PC,NB,E5,,TNC,,,,,,,,,,AB/RB/BM
10/25/2014,7:26AM,55,Fog,SB,2009,B,A3,131,N,M.och,M,A,,60,42,17,,25 BW,AB/RB/BM
10/25/2014,7:26AM,55,Fog,SB,2009,B,D2,1360,N,P.man,M,A,,27,53,14,,,AB/RB/BM
10/25/2014,7:26AM,55,Fog,SB,2009,B,C2,1374,R,P.man,M,A,,30,55,13,,,AB/RB/BM
10/25/2014,9:38AM,58,Cloudy,SF,2001,B,E1,,ND,,F,A,,,,,,"DOA, rigour!! M.niv",AB/RB/BM
10/25/2014,9:38AM,58,Cloudy,SF,2001,B,D2,,T,,,,,,,,,,AB/RB/BM
10/25/2014,9:38AM,58,Cloudy,SF,2001,B,C1,,T,,,,,,,,,,AB/RB/BM
10/25/2014,9:06AM,57,Cloudy,TC,2002.5,NB,A4,126,N,M.och,F,A,L,50,39,17,,,AB/RB/BM
10/25/2014,9:06AM,57,Cloudy,TC,2002.5,NB,B2,1355,N,P.man,M,SA,,24,41,15,,Testies patrtially destended,AB/RB/BM
10/25/2014,9:06AM,57,Cloudy,TC,2002.5,NB,D3,1356,N,P.man,F,SA,,25,53,15,,,AB/RB/BM
10/25/2014,9:06AM,57,Cloudy,TC,2002.5,NB,E4,1363,R,P.man,M,SA,,29,45,16.5,,,AB/RB/BM
10/25/2014,9:06AM,57,Cloudy,TC,2002.5,NB,A1,1366,R,P.man,F,A,L,29,50,15,,Nest materials inside,AB/RB/BM
10/25/2014,9:06AM,57,Cloudy,TC,2002.5,NB,B1,1367,R,P.man,M,SA,,28,43,15,,,AB/RB/BM
10/25/2014,9:06AM,57,Cloudy,TC,2002.5,NB,B2,1368,R,P.man,M,A,,30,56,18,,"Cotton out of trap , tag on left ear",AB/RB/BM
10/25/2014,9:06AM,57,Cloudy,TC,2002.5,NB,B4,,T,,,,,,,,,Leaf in trap,AB/RB/BM
10/25/2014,9:06AM,57,Cloudy,TC,2002.5,NB,C4,,T,,,,,,,,,Tight trigger,AB/RB/BM
10/25/2014,8:09AM,56,Fog,TCR,C,B,C5,126,N,B.brev,F,A,,42,15,11,,Mesh abg 32g,AB/RB/BM
10/25/2014,8:09AM,56,Fog,TCR,C,B,D1,129,N,M.och,M,A,,48,38,19,,,AB/RB/BM
10/25/2014,8:09AM,56,Fog,TCR,C,B,D3,130,N,M.och,F,A,,45,40,17,,,AB/RB/BM
10/25/2014,8:09AM,56,Fog,TCR,C,B,A2,1351,N,P.man,M,SA,,24,51,15,,,AB/RB/BM
10/25/2014,8:09AM,56,Fog,TCR,C,B,A3,1352,N,P.man,M,A,,27,48,15,,"leaves in trap, making a nest?",AB/RB/BM
10/25/2014,8:09AM,56,Fog,TCR,C,B,A3,1353,N,P.man,F,A,,28,25,15,,,AB/RB/BM
10/25/2014,8:09AM,56,Fog,TCR,C,B,C3,1359,N,P.man,M,SA,,25,43,15,,,AB/RB/BM
10/25/2014,8:09AM,56,Fog,TCR,C,B,E3,1370,R,P.man,M,A,,30,53,15.5,,,AB/RB/BM
10/25/2014,8:09AM,56,Fog,TCR,C,B,C4,,T,,,,,,,,,,AB/RB/BM
10/25/2014,8:09AM,56,Fog,TCR,C,B,A1,,T,,,,,,,,,,AB/RB/BM
10/25/2014,8:09AM,56,Fog,TCR,C,B,B1,,T,,,,,,,,,,AB/RB/BM
10/25/2014,8:09AM,56,Fog,TCR,C,B,C2,129A,N,M.och,F,SA,,30,30,17.5,,,AB/RB/BM
10/25/2014,8:09AM,56,Fog,TCR,C,B,E1,129B,N,M.och,M,A,,50,40,19,,very yellow 5 bumps on foot,AB/RB/BM
10/26/2014,7:54AM,35,Sunny,AG,PC,NB,,,No Captures,,,,,,,,,,AB/RB/BM
10/26/2014,7:32AM,36,Sunny,SB,2009,B,B2,135,R,M.och,F,A,L,50,39,16,,,AB/RB/BM
10/26/2014,7:32AM,36,Sunny,SB,2009,B,D2,1360,R,P.man,M,A,,27,53,14,,DOA,AB/RB/BM
10/26/2014,7:32AM,36,Sunny,SB,2009,B,C2,1374,R,P.man,M,A,,30,55,13,,DOA,AB/RB/BM
10/26/2014,7:32AM,36,Sunny,SB,2009,B,E2,,E,,,,,,,,,Escaped,AB/RB/BM
10/26/2014,9:05AM,41,Sunny ,SF,2001,B,,,No Captures,,,,,,,,,,AB/RB/BM
10/26/2014,8:39AM,38,Sunny,TC,2002.5,NB,A2,29,N,M.och,F,A,P,49,43,20,,,AB/RB/BM
10/26/2014,8:39AM,38,Sunny,TC,2002.5,NB,B2,521,N,M.och,F,A,,40,30,14,,,AB/RB/BM
10/26/2014,8:39AM,38,Sunny,TC,2002.5,NB,D3,1363,R,P.man,M,SA,,29,45,16.5,,,AB/RB/BM
10/26/2014,8:39AM,38,Sunny,TC,2002.5,NB,B1,1365,R,P.man,M,SA,,25,46,15,,,AB/RB/BM
10/26/2014,8:39AM,38,Sunny,TC,2002.5,NB,A1,1366,R,P.man,F,A,L,29,50,15,,,AB/RB/BM
10/26/2014,8:39AM,38,Sunny,TC,2002.5,NB,E4,1367,R,P.man,M,SA,,28,43,15,,,AB/RB/BM
10/26/2014,8:39AM,38,Sunny,TC,2002.5,NB,D4,1368,R,P.man,M,A,,30,56,18,,tag on left ear,AB/RB/BM
10/26/2014,8:09AM,35,Sunny,TCR,C,B,E5,121,N,B.brev,M,A,,45,20,15,,,AB/RB/BM
10/26/2014,8:09AM,35,Sunny,TCR,C,B,E2,133,R,M.och,M,A,,60,44,17,,BG 23,AB/RB/BM
10/26/2014,8:09AM,35,Sunny,TCR,C,B,D4,136,R,M.och,F,A,,46,28,16,,,AB/RB/BM
10/26/2014,8:09AM,35,Sunny,TCR,C,B,A2,1353,R,P.man,F,A,,28,25,15,,,AB/RB/BM
10/26/2014,8:09AM,35,Sunny,TCR,C,B,B1,1354,N,P.man,M,SA,,23,49,16,,,AB/RB/BM
10/26/2014,8:09AM,35,Sunny,TCR,C,B,C3,1358,N,P.man,M,SA,,24,44,15,,,AB/RB/BM
4/15/2015,7:06AM,48,Sunny,HF,2013,B,A3,,TNC,,,,,,,,,,AB/HJ/BB/SS
4/15/2015,7:06AM,48,Sunny,HF,2013,B,D3,,T,,,,,,,,,,AB/HJ/BB/SS
4/15/2015,7:06AM,48,Sunny,HF,2013,B,,,No Captures,,,,,,,,,,AB/HJ/BB/SS
4/15/2015,6:41AM,43,Sunny,HL,2001,NB,B2,,TNC,,,,,,,,,,AB/HJ/BB/SS
4/15/2015,6:41AM,43,Sunny,HL,2001,NB,C5,,T,,,,,,,,,,AB/HJ/BB/SS
4/15/2015,6:41AM,43,Sunny,HL,2001,NB,,,No Captures,,,,,,,,,,AB/HJ/BB/SS
4/15/2015,6:56AM,44,Sunny,HPN,2012,B,E5,,T,,,,,,,,,,AB/HJ/BB/SS
4/15/2015,6:56AM,44,Sunny,HPN,2012,B,,,No Captures,,,,,,,,,,AB/HJ/BB/SS
4/15/2015,6:51AM,44,Sunny,HPW,2008,B,,,No Captures,,,,,,,,,,AB/HJ/BB/SS
4/15/2015,7:20AM,48,Sunny,L,2011,B,A3,,TNC,,,,,,,,,"Bison Kicked , walked though planting… ",AB/HJ/BB/SS
4/15/2015,7:20AM,48,Sunny,L,2011,B,A4,,TNC,,,,,,,,,,AB/HJ/BB/SS
4/15/2015,7:20AM,48,Sunny,L,2011,B,A5,,TNC,,,,,,,,,,AB/HJ/BB/SS
4/15/2015,7:20AM,48,Sunny,L,2011,B,C2,,TNC,,,,,,,,,,AB/RB/BM
4/15/2015,7:20AM,48,Sunny,L,2011,B,B2,,TNC,,,,,,,,,,AB/RB/BM
4/15/2015,7:20AM,48,Sunny,L,2011,B,B5,,TNC,,,,,,,,,,AB/RB/BM
4/15/2015,7:20AM,48,Sunny,L,2011,B,B4,,TNC,,,,,,,,,,AB/RB/BM
4/15/2015,7:20AM,48,Sunny,L,2011,B,B3,,TNC,,,,,,,,,,AB/RB/BM
4/15/2015,7:20AM,48,Sunny,L,2011,B,D2,,TNC,,,,,,,,,,AB/RB/BM
4/15/2015,7:20AM,48,Sunny,L,2011,B,C3,,TNC,,,,,,,,,,AB/RB/BM
4/15/2015,7:20AM,48,Sunny,L,2011,B,D4,,TNC,,,,,,,,,,AB/RB/BM
4/15/2015,7:20AM,48,Sunny,L,2011,B,D3,,TNC,,,,,,,,,,AB/RB/BM
4/15/2015,7:20AM,48,Sunny,L,2011,B,E4,,TNC,,,,,,,,,,AB/RB/BM
4/15/2015,7:20AM,48,Sunny,L,2011,B,E3,,TNC,,,,,,,,,,AB/RB/BM
4/15/2015,7:20AM,48,Sunny,L,2011,B,E1,,TNC,,,,,,,,,,AB/RB/BM
4/15/2015,7:20AM,48,Sunny,L,2011,B,C1,2668,N,P.man,M,A,,34,43,14,,Bag Weight 10g…. Named Uno!!! First PIT TAG,AB/RB/BM
4/16/2015,7:23AM,50,Cloudy,HF,2013,B,,,No Captures,,,,,,,,,,AB/RB/HJ/SS
4/16/2015,8:03AM,50,Cloudy,HL,2001,B,,,No Captures,,,,,,,,,,AB/RB/HJ/SS
4/16/2015,7:43AM,50,Cloudy,HPN,2012,B,D5,,T,,,,,,,,,"No Oats, Theif… ",AB/RB/HJ/SS
4/16/2015,7:43AM,50,Cloudy,HPN,2012,B,E5,,TNC,,,,,,,,,,AB/RB/HJ/SS
4/16/2015,7:43AM,50,Cloudy,HPN,2012,B,C1,,TNC,,,,,,,,,,AB/RB/HJ/SS
4/16/2015,7:43AM,50,Cloudy,HPN,2012,B,,,No Captures,,,,,,,,,,AB/RB/HJ/SS
4/16/2015,7:51AM,50,Cloudy,HPW,2008,B,D1,,TNC,,,,,,,,,,AB/RB/HJ/SS
4/16/2015,7:51AM,50,Cloudy,HPW,2008,B,A2,2719,N,P.man,M,A,,37,45,16,,982000403062719              Bag weight of 16g,AB/RB/HJ/SS
4/16/2015,6:58AM,50,Cloudy,L,2011,B,B5,,TNC,,,,,,,,,,AB/RB/HJ/SS
4/16/2015,6:58AM,50,Cloudy,L,2011,B,C5,,TNC,,,,,,,,,,AB/RB/HJ/SS
4/16/2015,6:58AM,50,Cloudy,L,2011,B,A3,2661,N,P.man,F,A,P,37,51,16,,9.82E+14,AB/RB/HJ/SS
4/16/2015,6:58AM,50,Cloudy,L,2011,B,C2,2687,N,P.man,M,SA,,30,47,15.5,,9.82E+14,AB/RB/HJ/SS
4/16/2015,6:58AM,50,Cloudy,L,2011,B,B3,2743,N,P.man,F,A,,32,42,14,,9.82E+14,AB/RB/HJ/SS
4/17/2015,7:53AM,51,Sunny,HF,2013,B,,,No Captures,,,,,,,,,,AB/KB/RB/SK
4/17/2015,8:36AM,57,Sunny,HL,2001,NB,,,No Captures,,,,,,,,,,AB/KB/RB/SK
4/17/2015,8:13AM,54,Sunny,HPN,2012,B,,,No Captures,,,,,,,,,,AB/KB/RB/SK
4/17/2015,8:21AM,54,Sunny,HPW,2008,B,C5,,T,,,,,,,,,,AB/KB/RB/SK
4/17/2015,8:21AM,54,Sunny,HPW,2008,B,C5,,No Captures,,,,,,,,,,AB/KB/RB/SK
4/17/2015,7:21AM,47,Sunny,L,2011,B,A5,,TNC,,,,,,,,,Kicked by BISON,AB/KB/RB/SK
4/17/2015,7:21AM,47,Sunny,L,2011,B,E5,,TNC,,,,,,,,,,AB/KB/RB/SK
4/17/2015,7:21AM,47,Sunny,L,2011,B,A4,,TNC,,,,,,,,,,AB/KB/RB/SK
4/17/2015,7:21AM,47,Sunny,L,2011,B,B5,,TNC,,,,,,,,,,AB/KB/RB/SK
4/17/2015,7:21AM,47,Sunny,L,2011,B,E2,,TNC,,,,,,,,,Kicked by BISON,AB/KB/RB/SK
4/17/2015,7:21AM,47,Sunny,L,2011,B,E4,2661,R,P.man,F,A,P,37,51,16,,,AB/KB/RB/SK
4/17/2015,7:21AM,47,Sunny,L,2011,B,C2,2668,R,P.man,M,A,,34,43,14,,,AB/KB/RB/SK
4/17/2015,7:21AM,47,Sunny,L,2011,B,A3,2687,R,P.man,M,SA,,30,47,15.5,,,AB/KB/RB/SK
4/17/2015,7:21AM,47,Sunny,L,2011,B,B3,2743,R,P.man,F,A,,32,42,14,,,AB/KB/RB/SK
4/18/2015,8:01AM,52,Sunny,HF,2013,B,B1,,TNC,,,,,,,,,,AB/CH/HH/MF/HJ/AK
4/18/2015,8:01AM,52,Sunny,HF,2013,B,,,No Captures,,,,,,,,,,AB/CH/HH/MF/HJ/AK
4/18/2015,8:47AM,54,Sunny,HL,2001,NB,B5,,TNC,,,,,,,,,,AB/CH/HH/MF/HJ/AK
4/18/2015,8:47AM,54,Sunny,HL,2001,NB,,,No Captures,,,,,,,,,,AB/CH/HH/MF/HJ/AK
4/18/2015,8:20AM,53,Sunny,HPN,2012,B,B5,,TNC,,,,,,,,,,AB/CH/HH/MF/HJ/AK
4/18/2015,8:20AM,53,Sunny,HPN,2012,B,,,No Captures,,,,,,,,,,AB/CH/HH/MF/HJ/AK
4/18/2015,8:36AM,54,Sunny,HPW,2008,B,D1,,T,,,,,,,,,,AB/CH/HH/MF/HJ/AK
4/18/2015,8:36AM,54,Sunny,HPW,2008,B,,,No Captures,,,,,,,,,,AB/CH/HH/MF/HJ/AK
4/18/2015,7:29AM,52,Sunny,L,2011,B,A1,,TNC,,,,,,,,,,AB/CH/HH/MF/HJ/AK
4/18/2015,7:29AM,52,Sunny,L,2011,B,A3,2661,R,P.man,F,A,P,37,51,16,,,AB/CH/HH/MF/HJ/AK
4/18/2015,7:29AM,52,Sunny,L,2011,B,C2,2687,R,P.man,M,SA,,30,47,15.5,,,AB/CH/HH/MF/HJ/AK
4/19/2015,8:46AM,57,Sunny,CCE,2007,B,B2,2723,N,P.man,M,SA,,30,50,15,,9.82E+14,CB/RB/JF/BB/AB
4/19/2015,8:46AM,57,Sunny,CCE,2007,B,D1,2733,N,P.man,M,A,,34,52,15,,9.82E+14,CB/RB/JF/BB/AB
4/19/2015,9:02AM,56,Sunny,CCW,2008,NB,B1,,TNC,,,,,,,,,"Noburn, had to jump E Line to become new A line…. Due to burn escape to include only E line … ",CB/RB/JF/BB/AB
4/19/2015,9:02AM,56,Sunny,CCW,2008,NB,A1,,TNC,,,,,,,,,,CB/RB/JF/BB/AB
4/19/2015,9:02AM,56,Sunny,CCW,2008,NB,D4,2686,N,M.och,M,A,,44,40,18,,5 bumps on right hind foot 982000403062686,CB/RB/JF/BB/AB
4/19/2015,7:30AM,52,Sunny,FC,2006.5,NB,,,No Captures,,,,,,,,,,CB/RB/JF/BB/AB
4/19/2015,7:58AM,57,Sunny,MU,1986.5,NB,C4,,TNC,,,,,,,,,,CB/RB/JF/BB/AB
4/19/2015,7:58AM,57,Sunny,MU,1986.5,NB,,,No Captures,,,,,,,,,,CB/RB/JF/BB/AB
4/19/2015,8:09AM,57,Sunny,MUR,C,B,C4,,TNC,,,,,,,,,,CB/RB/JF/BB/AB
4/19/2015,8:09AM,57,Sunny,MUR,C,B,A4,,TNC,,,,,,,,,,CB/RB/JF/BB/AB
4/19/2015,8:09AM,57,Sunny,MUR,C,B,B2,2656,N,P.man,F,SA,,34,48,15,,9.82E+14,CB/RB/JF/BB/AB
4/19/2015,8:09AM,57,Sunny,MUR,C,B,A5,2696,N,P.man,F,A,L,35,52,16,,9.82E+14,CB/RB/JF/BB/AB
4/19/2015,7:47AM,52,Sunny,WH,1992,NB,,,No Captures,,,,,,,,,,CB/RB/JF/BB/AB
4/20/2015,7:30AM,47,Cloudy,CCE,2007,B,B2,2723,R,P.man,M,SA,,30,50,15,,,AB/BB/KB
4/20/2015,7:38AM,47,Cloudy,CCW,2008,NB,D4,2686,R,M.och,M,A,,44,40,18,,,AB/BB/KB
4/20/2015,8:36AM,44,Cloudy,FC,2006.5,NB,B2,,T,,,,,,,,,,AB/BB/KB
4/20/2015,8:36AM,44,Cloudy,FC,2006.5,NB,B5,,T,,,,,,,,,,AB/BB/KB
4/20/2015,8:36AM,44,Cloudy,FC,2006.5,NB,,,No Captures,,,,,,,,,,AB/BB/KB
4/20/2015,8:11AM,44,Cloudy,MU,1986.5,NB,B3,,T,,,,,,,,,,AB/BB/KB
4/20/2015,8:11AM,44,Cloudy,MU,1986.5,NB,,,No Captures,,,,,,,,,,AB/BB/KB
4/20/2015,7:54AM,47,Cloudy,MUR,C,B,B2,2656,R,P.man,F,SA,,34,48,15,,,AB/BB/KB
4/20/2015,7:54AM,47,Cloudy,MUR,C,B,C4,2696,R,P.man,F,A,L,35,52,16,,,AB/BB/KB
4/20/2015,8:19AM,44,Cloudy,WH,1992,NB,E5,,T,,,,,,,,,,AB/BB/KB
4/20/2015,8:19AM,44,Cloudy,WH,1992,NB,A4,,T,,,,,,,,,,AB/BB/KB
4/20/2015,8:19AM,44,Cloudy,WH,1992,NB,E1,,T,,,,,,,,,,AB/BB/KB
4/20/2015,8:19AM,44,Cloudy,WH,1992,NB,,,No Captures,,,,,,,,,,AB/BB/KB
4/21/2015,8:39AM,42,Sunny,CCE,2007,B,B2,2660,N,P.man,F,A,L,32,50,16,,,CH/SK/BB/AB
4/21/2015,8:39AM,42,Sunny,CCE,2007,B,E5,2681,N,P.man,M,A,,30,50,16,,,CH/SK/BB/AB
4/21/2015,8:39AM,42,Sunny,CCE,2007,B,D1,2733,R,P.man,M,A,,34,52,15,,,CH/SK/BB/AB
4/21/2015,8:57AM,41,Sunny,CCW,2008,NB,D1,,T,,,,,,,,,,CH/SK/BB/AB
4/21/2015,8:57AM,41,Sunny,CCW,2008,NB,D4,2686,R,M.och,M,A,,44,40,18,,bare spot on nose and located below trap door. Dead,CH/SK/BB/AB
4/21/2015,7:30AM,41,Sunny,FC,2006.5,NB,A3,2736,N,M.pen,M,A,,41,34,17,,4 small bumps on hind foot,CH/SK/BB/AB
4/21/2015,8:03AM,41,Sunny,MU,1986.5,NB,,,No Captures,,,,,,,,,,CH/SK/BB/AB
4/21/2015,8:14AM,42,Sunny,MUR,C,B,B2,,TNC,,,,,,,,,,CH/SK/BB/AB
4/21/2015,8:14AM,42,Sunny,MUR,C,B,D3,2656,R,P.man,F,SA,,34,48,15,,,CH/SK/BB/AB
4/21/2015,8:14AM,42,Sunny,MUR,C,B,C4,2696,R,P.man,F,A,L,35,52,16,,,CH/SK/BB/AB
4/21/2015,8:14AM,42,Sunny,MUR,C,B,E4,2718,N,P.man,M,SA,,33,42,16,,,CH/SK/BB/AB
4/21/2015,7:56AM,41,Sunny,WH,1992,NB,,,No Captures,,,,,,,,,,CH/SK/BB/AB
4/22/2015,7:40AM,32,Sunny,CCE,2007,B,B2,2733,R,P.man,M,A,,34,52,15,,30MPH winds ,AB/KB/EK/SK
4/22/2015,7:54AM,32,Sunny,CCW,2008,NB,D1,2748,N,P.leu,M,SA,,26,61,13,,,AB/KB/EK/SK
4/22/2015,8:15AM,32,Overcast,FC,2006.5,NB,,,No Captures,,,,,,,,,,AB/KB/EK/SK
4/22/2015,8:52AM,32,Overcast,MU,1986.5,NB,B3,,TNC,,,,,,,,,,AB/KB/EK/SK
4/22/2015,8:52AM,32,Overcast,MU,1986.5,NB,,,No Captures,,,,,,,,,,AB/KB/EK/SK
4/22/2015,9:13AM,35,Overcast,MUR,C,B,B2,2656,R,P.man,F,SA,,34,48,15,,,AB/KB/EK/SK
4/22/2015,9:13AM,35,Overcast,MUR,C,B,C4,2696,R,P.man,F,A,L,35,52,16,,,AB/KB/EK/SK
4/22/2015,9:13AM,35,Overcast,MUR,C,B,D3,2718,R,P.man,M,SA,,33,42,16,,,AB/KB/EK/SK
4/22/2015,8:43AM,32,Overcast,WH,1992,NB,,,No Captures,,,,,,,,,,AB/KB/EK/SK
4/23/2015,7:50AM,35,Sunny,AG,PC,NB,A3,,TNC,,,,,,,,,,AB/RB/BM/C
4/23/2015,7:50AM,35,Sunny,AG,PC,NB,C4,2701,N,P.man,F,A,,35,19,15,,13g bag weight ,AB/RB/BM/C
4/23/2015,7:30AM,31,Sunny,SB,2009,NB,A2,,T,,,,,,,,,,AB/RB/BM/C
4/23/2015,7:30AM,31,Sunny,SB,2009,NB,B1,,T,,,,,,,,,,AB/RB/BM/C
4/23/2015,7:30AM,31,Sunny,SB,2009,NB,B5,,T,,,,,,,,,,AB/RB/BM/C
4/23/2015,7:30AM,31,Sunny,SB,2009,NB,D5,,TNC,,,,,,,,,,AB/RB/BM/C
4/23/2015,7:30AM,31,Sunny,SB,2009,NB,,,No Captures,,,,,,,,,,AB/RB/BM/C
4/23/2015,8:08AM,35,Sunny,SF,2001,B,,,No Captures,,,,,,,,,,AB/RB/BM/C
4/23/2015,8:44AM,39,Sunny,TC,2002.5,NB,B1,,TNC,,,,,,,,,Kicked by deer ,AB/RB/BM/C
4/23/2015,8:44AM,39,Sunny,TC,2002.5,NB,E5,,TNC,,,,,,,,,,AB/RB/BM/C
4/23/2015,8:44AM,39,Sunny,TC,2002.5,NB,D1,,TNC,,,,,,,,,,AB/RB/BM/C
4/23/2015,8:44AM,39,Sunny,TC,2002.5,NB,,,No Captures,,,,,,,,,,AB/RB/BM/C
4/23/2015,8:31AM,39,Sunny,TCR,C,NB,,,No Captures,,,,,,,,,,AB/RB/BM/C
4/24/2015,8:52AM,48,Cloudy,AG,PC,NB,C4,2701,R,P.man,F,A,L,30,19,15,,replace C5,AB/RB/MW/BM
4/24/2015,7:45AM,40,Sunny,SF,2001,B,C4,,TNC,,,,,,,,,,AB/RB/MW/BM
4/24/2015,7:45AM,40,Sunny,SF,2001,B,,,No Captures,,,,,,,,,,AB/RB/MW/BM
4/24/2015,9:07AM,48,Cloudy,SF,2001,B,,,No Captures,,,,,,,,,,AB/RB/MW/BM
4/24/2015,8:28AM,44,Cloudy,TC,2002.5,NB,D3,,TNC,,,,,,,,,"escaped squirrel, found large poop and back of trap busted open. ",AB/RB/MW/BM
4/24/2015,8:28AM,44,Cloudy,TC,2002.5,NB,,,No Captures,,,,,,,,,,AB/RB/MW/BM
